uin_,nickname_,title_,vid_,duration_
1770513728,姑奶奶。,大和号战列巡洋舰—二战系列：江湖切要®品牌桶装水全国授权中心制作13181229785;欢迎大家，评论，点赞，转发。留言。,ugc_bm5s7j8,1000
1770513728,姑奶奶。,红色警戒2—尤里的复仇。尤里基地车月球登陆。,ugc_hzr60b,60
1770513728,姑奶奶。,红色警戒—现实中的磁暴步兵。,ugc_xpx9b2,229
1770513728,姑奶奶。,红色警戒—现实中的—空中飞行兵。,ugc_ymhble,47
1770513728,姑奶奶。,红色警戒—影视版导弹对抗。,ugc_1loy8,160
1770513728,姑奶奶。,红色警戒—现实版实力派—苏俄—犀牛坦克。,ugc_rreqhu,251
1770513728,姑奶奶。,红色警戒2—盟军过场视频+全,ugc_jjf8ra,1195
1770513728,姑奶奶。,红色警戒—对白内容。,ugc_mqntdb,30
1770513728,姑奶奶。,红色警戒2—苏联基地车。高清CG动画,ugc_j2oh9o,60
1770513728,姑奶奶。,红色警戒2—核弹发射井。高清1080P  CG动画,ugc_bpvpyag,124
1770513728,姑奶奶。,红色警戒3—苏联—镰刀机甲,ugc_00hwvs,171
1770513728,姑奶奶。,红色警戒2—苏联空降部队。,ugc_bcyj3pw,209
1770513728,姑奶奶。,红色警戒—游戏音乐。海军策略性游戏配乐,ugc_bw9wcdt,154
1770513728,姑奶奶。,红色警戒—真实历史故事背景。美苏冷战解读。,ugc_bv7ipq4,334
1770513728,姑奶奶。,红色警戒—口语锦集,ugc_but4dak,240
1770513728,姑奶奶。,红色警戒—高清CG+过场解读,ugc_bp7v0s4,577
1770513728,姑奶奶。,中岛美雪歌友读书会—《爱情是什么？》,ugc_9qr087,643
1770513728,姑奶奶。,红色警戒3盟军过场电影,ugc_mvlxua,1090
1770575669,陈绍和,,ugc_bgmi8zb,17
1770744403,路诗音,,ugc_8lm7vb,81
1770744403,路诗音,,ugc_vegv6,112
1771394867,叶怀银,,ugc_swoq40,18
1772288983,杍哥 ,,ugc_raf08f,157
1772584363,专属你的VIP,用橘子拍大片,ugc_6whcst,24
1772584363,专属你的VIP,只要有面咱们就饿不着,ugc_b07a9vs,22
1773991715,སེམས་བཟང་བུ་མོ🐒,,ugc_p46b96,15
1774140527,贾如亮,,ugc_v5sltf,60
1774140527,贾如亮,,ugc_ojpcy1,112
1774278520,四海驰名第一妖,,ugc_br9vk4r,5
1774299144,苏州虞鹰,,ugc_b2gcqdw,24
1774609447,羅Man寶,,ugc_fvtb3g,9
1775165340,秦小美🏆,小美分享——蹲式。哈他瑜伽常用体式。经常练习可消除臀腿赘肉，强化腿部肌肉力量,ugc_b10c0fk,12
1775165340,秦小美🏆,小美分享——腿伸展式。可增加平衡感，强化腿部力量，减少腰臀腿赘肉。,ugc_ex8c7k,14
1776091739,心语🍀,,ugc_b7himps,567
1776611898,七星高照顺顺🌹 🌹 🌹 🌹,🌹 🌹 🌹 🌹 👍 👍 👍 👍 666666!,ugc_bsd2nju,10
1776611898,七星高照顺顺🌹 🌹 🌹 🌹,🌹 🌹 🌹 🌹 🌹 🌹 👍 👍 👍 👍 👍 👍 666666!,ugc_bx1ia9c,140
1776611898,七星高照顺顺🌹 🌹 🌹 🌹,🌹 🌹 🌹 🌹 🌹 🌹 👍 👍 👍 👍 👍 👍 666666!,ugc_rxwz3e,132
1777437708,弯弯m,一个使用口罩的好方法,ugc_416yia,75
1777437708,弯弯m,有时候出去看一看，走一走，外面好新奇,ugc_ia7cvs,206
1777437708,弯弯m,一般人不知晓的一套消毒流程,ugc_btn1qb,300
1777437708,弯弯m,善待每一个今天,ugc_b12cj52,136
1777437708,弯弯m,新西兰的人文市井,ugc_qs0uy,255
1779275116,舞出风彩,,ugc_rehftj,15
1780110475,坚持,,ugc_bxsthv1,39
1780574472,(东方艺雕)李彩东,经过疫情，你牵挂的人是谁！？,ugc_b4l1n76,59
1780574472,(东方艺雕)李彩东,朋友们，你在干什么？在想什么呢！？,ugc_qkm46y,59
1780644066,淑芹,开心快乐每一天哟！💝💘❤💜💚💛💙✌✌👯👫🌷💐🍉🍉🍎🍎,ugc_iup3g0,15
1780644066,淑芹,亲们好！美美滴！,ugc_8mxisy,15
1780644066,淑芹,晚上好！么么哒！,ugc_fx1xwv,11
1781145538,哇欧刷脸信用卡智能还款.办卡,真兴运四个时代我都敢上了，一，现金支付。二，刷卡支付。三，微微支付。四，刷脸支付看下你在哪个时代？,ugc_qwp45p,37
1781437505,饶俊平,高超——力与美的结合,ugc_bsve4pf,98
1781437505,饶俊平,音乐是摩登舞的灵魂;是国标舞的生命,ugc_rd4t7h,243
1781437505,饶俊平,站都站不稳，却跳出这般舞！,ugc_t6b6ik,112
1781437505,饶俊平,张学友和周杰伦、方文山合作新歌《等风雨经过》，为防疫一线的医护送上最真挚的祝福。,ugc_bxdick4,171
1781437505,饶俊平,以最高的礼节欢迎最亲的人！山东第一批医疗队撤离黄冈“小汤山”轮休,ugc_qf7q2f,70
1781437505,饶俊平,玩香烟高手,ugc_tejo8a,82
1781731138,实属,,ugc_bypfd0i,15
1783615627,平安一生,,ugc_btvg0ty,212
1785164062,高胜华，,,ugc_d6ti3c,15
1785664798,龙娟,,ugc_bqz7uzk,8
1786433738,蔡衡维,,ugc_b835hfq,244
1786433738,蔡衡维,,ugc_s075t0,231
1786433738,蔡衡维,,ugc_bqg901d,241
1786433738,蔡衡维,,ugc_bx7g944,259
1786433738,蔡衡维,,ugc_b0p2nbn,29
1786433738,蔡衡维,,ugc_4f1a7g,35
1786433738,蔡衡维,,ugc_bqj4b5r,121
1786433738,蔡衡维,,ugc_ho8k5o,110
1786433738,蔡衡维,,ugc_bie2kp,275
1786668461,རྒྱལ་པོ་།老杨,早上好（观音心咒）愿大地风调雨顺、一切众生吉祥安康！,ugc_by9epi4,288
1787705041,【虫缘阁】吴天,这个翅子能给多少啊？,ugc_dq2bzu,14
1787750818,兰草,,ugc_bgv6zq,34
1787801429,相识恨晚,好的还想看吗？,ugc_00opfr,42
1788289866,庄稼,,ugc_bjueu40,4
1788468499,李宏辉,,ugc_njiavg,61
1788692570,德行天下,,ugc_bbp4d2b,15
1791982636,恬恬,,ugc_bvnv6cd,15
1792754817,李海军,,ugc_b2pbo4b,15
1792754817,李海军,,ugc_bsqjlcw,15
1792754817,李海军,,ugc_4s6eie,15
1793066710,自由心灵,为了拍戏滚出去了。,ugc_b4x7hx8,159
1793066710,自由心灵,发言人！,ugc_btulvjd,71
1793717966,🐍淇💐淇🌷,,ugc_9uewwc,10
1793717966,🐍淇💐淇🌷,好看吗？在家自己做鸭,ugc_bjb6dx6,28
1793717966,🐍淇💐淇🌷,好看吗好看的话就下载,ugc_bubslz3,11
1793717966,🐍淇💐淇🌷,,ugc_buvcdk,29
1793717966,🐍淇💐淇🌷,,ugc_bu6wcmh,56
1793717966,🐍淇💐淇🌷,,ugc_bvxv4zd,61
1794219255,梁谦,,ugc_b05yhtu,11
1795298677,孙宝妹,,ugc_bqnqby5,240
1795486026,宏殴,,ugc_240jpi,7
1796239838,原始森林,,ugc_b889bcg,2492
1796341300,七彩工作室18682938393,feidie,ugc_e4apuy,134
1796955639,彩云之南千亩李巧云健身队17733398,,ugc_bfxovew,59
1796955639,彩云之南千亩李巧云健身队17733398,,ugc_bp4rbyu,15
1796955639,彩云之南千亩李巧云健身队17733398,,ugc_okkk4a,173
1798719104,吴成见,,ugc_4t3fva,7
1799497438,余绍学,,ugc_67g7n9,35
1800739740,恒心,,ugc_5ul29i,2
1800739740,恒心,,ugc_x0isvg,38
1800739740,恒心,,ugc_ba7waro,36
1801866200,西贝浩妹,我们的藏族巴顿老师在家乡即兴起舞,ugc_3ii8ze,51
1801965574,昨日的梦,,ugc_bd8saz1,13
1803194619,林碧杏,,ugc_c6qmcx,14
1803576208,开心就好，,,ugc_bg0756f,15
1803755018,千锤百炼,美丽的草原我的家!,ugc_bmxx16e,15
1804707228,忘忧草,,ugc_yqj9tu,15
1804707228,忘忧草,,ugc_bqik5yf,15
1804952837,。坚持,,ugc_bft2qa,14
1807291693,康姐,,ugc_6iikft,15
1807634914,时尚大爷,,ugc_bciip1u,24
1808700435,鹏程,,ugc_bwdybq,24
1808878569,盛四元,这支舞蹈送给美女们,ugc_bt07asw,207
1810160182,晏忠华13845272060,,ugc_00tjuw,50
1810160182,晏忠华13845272060,带你了解智能社会,ugc_hirnf,59
1810160182,晏忠华13845272060,风雨过后就是彩虹,ugc_b722sto,15
1810160182,晏忠华13845272060,,ugc_bzxq77s,11
1810170578,许根燊【上海长江书院】,大海有風平浪靜之時，也有狂風驟雨之時…,ugc_b6xuioo,59
1810170578,许根燊【上海长江书院】,無論是誰擁有了她，都將成為真正富有的人，所以最奢侈的教育是國學！,ugc_s0m0m9,15
1810444739,A心想事成  ,桂林山水美如画,ugc_b2yvl2h,18
1811233832,雨中一把伞,,ugc_n4grcm,15
1813898966,雅灞，左邻右舍,,ugc_b6py78i,15
1814471411,新添彩窗帘,这七种特长都在我身上,ugc_bpftc1d,15
1814910432,艳阳高照,,ugc_hfvrzc,7
1814951104,沉默,,ugc_beqm17c,20
1815045002,从英,,ugc_z9pwd8,11
1815045002,从英,,ugc_vduwg1,15
1815045002,从英,,ugc_bt0y3l,15
1815438416,天山阳光,这个娃是别人家的孩子,ugc_soj15c,19
1815514910,心心知,,ugc_t2ei35,30
1815630038,一切顺利,,ugc_893e3n,15
1815645699,施建国,,ugc_bu4g3vh,821
1815645699,施建国,,ugc_8um9db,710
1815645699,施建国,,ugc_baxzd7s,320
1815645699,施建国,,ugc_b86oftd,15
1815645699,施建国,,ugc_tq96ds,755
1815645699,施建国,,ugc_bp4ymo,638
1815645699,施建国,,ugc_bjq9leo,732
1815645699,施建国,,ugc_txwmdc,999
1815645699,施建国,,ugc_b5qiw9i,766
1815794204,🇨🇳十流先生🇨🇳,,ugc_grfjl,10
1815794204,🇨🇳十流先生🇨🇳,,ugc_b0to1fe,10
1815794204,🇨🇳十流先生🇨🇳,,ugc_bu59hm7,10
1815794204,🇨🇳十流先生🇨🇳,,ugc_bdojkls,10
1815794204,🇨🇳十流先生🇨🇳,,ugc_onvjvi,10
1815794204,🇨🇳十流先生🇨🇳,,ugc_b1ooi93,7
1816588318,一笑而过,,ugc_9m7gxh,13
1817548693,往后余生,搞笑视频  祝你笑口常开  好运连连,ugc_eoj0k0,110
1817548693,往后余生,搞笑视频  祝你笑口常开  好运连连,ugc_647mpn,62
1817548693,往后余生,搞笑视频  祝你笑口常开  好运连连,ugc_no9b04,105
1817548693,往后余生,搞笑视频  祝你笑口常开  好运连连,ugc_364k10,158
1817548693,往后余生,搞笑视频  祝你笑口常开  好运连连,ugc_ql8nee,117
1817548693,往后余生,搞笑视频  祝你笑口常开  好运连连,ugc_b36bjtx,104
1817548693,往后余生,搞笑视频  祝你笑口常开  好运连连,ugc_b8iv351,172
1817548693,往后余生,搞笑视频  祝你笑口常开  好运连连,ugc_cxelys,89
1817548693,往后余生,搞笑视频  祝你笑口常开  好运连连,ugc_lbr1d7,165
1817548693,往后余生,搞笑视频  祝你笑口常开  好运连连,ugc_q3o2oa,144
1817548693,往后余生,搞笑视频  祝你笑口常开  好运连连,ugc_bplmjqo,74
1817548693,往后余生,搞笑视频  祝你笑口常开  好运连连,ugc_mu15pf,92
1817548693,往后余生,搞笑视频  祝你笑口常开  好运连连,ugc_barvttr,111
1817548693,往后余生,搞笑视频  祝你笑口常开  好运连连,ugc_h77sh0,161
1817548693,往后余生,搞笑视频  祝你笑口常开  好运连连,ugc_ugij3a,134
1817548693,往后余生,搞笑视频  祝你笑口常开  好运连连,ugc_bivsi06,94
1817548693,往后余生,搞笑视频  祝你笑口常开  好运连连,ugc_46323o,130
1817548693,往后余生,搞笑视频  祝你笑口常开  好运连连,ugc_b087rjy,129
1817548693,往后余生,搞笑视频  祝你笑口常开  好运连连,ugc_kpwoao,121
1817548693,往后余生,搞笑视频  祝你笑口常开  好运连连,ugc_gu59cu,131
1817548693,往后余生,搞笑视频  祝你笑口常开  好运连连,ugc_vg7qde,94
1817548693,往后余生,搞笑视频  祝你笑口常开  好运连连,ugc_k3r4id,131
1817548693,往后余生,搞笑视频  祝你笑口常开  好运连连,ugc_leiwij,214
1817548693,往后余生,搞笑视频  祝你笑口常开  好运连连,ugc_o14pb8,101
1817548693,往后余生,搞笑视频  祝你笑口常开  好运连连,ugc_nl9saf,151
1817548693,往后余生,搞笑视频  祝你笑口常开  好运连连,ugc_ko5fba,128
1817548693,往后余生,搞笑视频  祝你笑口常开  好运连连,ugc_bpvekef,111
1817548693,往后余生,搞笑视频  祝你笑口常开  好运连连,ugc_bgy8zqs,82
1817548693,往后余生,搞笑视频  祝你笑口常开  好运连连,ugc_bhsj9kj,129
1817548693,往后余生,搞笑视频  祝你笑口常开  好运连连,ugc_q7a0dz,181
1817764663,阳光雨露,我的人生我做主,ugc_9bk3p3,140
1817770867,乱七八糟,,ugc_pnsbze,26
1817770867,乱七八糟,,ugc_b88trhr,127
1818114201,,梦想汇中老年时装发布会,ugc_374f6y,9
1818114201,,我们的旗袍舞蹈秀,ugc_nh8ng3,241
1819204115,双仞剑键盘设备:13399835316,,ugc_bx9xj7t,10
1819204115,双仞剑键盘设备:13399835316,,ugc_bdxj218,8
1819204115,双仞剑键盘设备:13399835316,,ugc_yppe2s,26
1819204115,双仞剑键盘设备:13399835316,,ugc_by3kb4u,44
1820700089,小毛pp 料,,ugc_k3bpx2,15
1822714609,张吉利,,ugc_bmuptab,1
1822950028,燕燕,,ugc_mt0mpw,10
1823097627,雪山无花果,2019-2020太舞首滑,ugc_b5ufw70,60
1823212671,蓝天王新民,臭臭戏子。,ugc_ge76y9,54
1823310532,???,,ugc_b2bpnqn,30
1824843034,舞动快乐,西苑健身站，姐妹们的腰鼓，大海航行靠舵手。,ugc_b1lxgfn,76
1825508610,林向荣,,ugc_blkcnp8,53
1826290009,沐浴阳光,,ugc_fwc5cz,5
1826418426,日子,热姜汤吸入方法：;1、  用具:;保温壶、吸管，热姜汤。;2、原理:;热气吸入咽部、气管、肺部，直接接触病灶，供给热量。促进局部,ugc_b7od2dq,79
1827252775,🌹 🌹 平安一生。🌷 🌷,虽然不是很好看，但是味道不错。,ugc_brukrzl,15
1827744740,.,搞笑视频  祝你笑口常开   太搞笑了,ugc_bmidrb5,117
1827744740,.,搞笑视频  祝你笑口常开   太搞笑了,ugc_bgdu4lt,62
1827744740,.,搞笑视频  祝你笑口常开   太搞笑了,ugc_bww28rp,104
1827744740,.,搞笑视频  祝你笑口常开   太搞笑了,ugc_vc5fs6,161
1827744740,.,搞笑视频  祝你笑口常开   太搞笑了,ugc_fkpzzw,158
1827744740,.,搞笑视频  祝你笑口常开   太搞笑了,ugc_bszex6h,110
1827744740,.,搞笑视频  祝你笑口常开   太搞笑了,ugc_gac9ah,74
1827744740,.,搞笑视频  祝你笑口常开   太搞笑了,ugc_d41pqg,165
1827744740,.,搞笑视频  祝你笑口常开   太搞笑了,ugc_bvx6v3w,172
1827744740,.,搞笑视频  祝你笑口常开   太搞笑了,ugc_iq5dp8,89
1827744740,.,搞笑视频  祝你笑口常开   太搞笑了,ugc_i72zu9,105
1827744740,.,搞笑视频  祝你笑口常开   太搞笑了,ugc_b0jldkg,131
1827744740,.,搞笑视频  祝你笑口常开   太搞笑了,ugc_bnt4g7k,144
1827744740,.,搞笑视频  祝你笑口常开   太搞笑了,ugc_bgaegv2,92
1827744740,.,搞笑视频  祝你笑口常开   太搞笑了,ugc_b72nm8v,129
1827744740,.,搞笑视频  祝你笑口常开   太搞笑了,ugc_k7luf,130
1827744740,.,搞笑视频  祝你笑口常开   太搞笑了,ugc_jqk23d,94
1827744740,.,搞笑视频  祝你笑口常开   太搞笑了,ugc_bk0qh8k,214
1827744740,.,搞笑视频  祝你笑口常开   太搞笑了,ugc_bg94t0e,111
1827744740,.,搞笑视频  祝你笑口常开   太搞笑了,ugc_0h3q00,151
1827744740,.,搞笑视频  祝你笑口常开   太搞笑了,ugc_begfb1y,181
1827744740,.,搞笑视频  祝你笑口常开   太搞笑了,ugc_9d231,131
1827744740,.,,ugc_biqc7qf,94
1827744740,.,搞笑视频  祝你笑口常开   太搞笑了,ugc_bcht40a,111
1827744740,.,搞笑视频  祝你笑口常开   太搞笑了,ugc_bgi1w7d,134
1827744740,.,搞笑视频  祝你笑口常开   太搞笑了,ugc_bnctm9c,128
1827744740,.,搞笑视频  祝你笑口常开   太搞笑了,ugc_3iijt8,129
1827744740,.,搞笑视频  祝你笑口常开   太搞笑了,ugc_bpqmmcx,121
1827744740,.,搞笑视频  祝你笑口常开   太搞笑了,ugc_bi07mvc,101
1827744740,.,搞笑视频  祝你笑口常开   太搞笑了,ugc_3pka5c,82
1827744740,.,搞笑视频   祝你笑口常开   好运连连,ugc_bz5hklw,126
1827744740,.,搞笑视频   祝你笑口常开   好运连连,ugc_zzdaen,117
1827744740,.,搞笑视频   祝你笑口常开   好运连连,ugc_brz8xht,77
1827744740,.,搞笑视频   祝你笑口常开   好运连连,ugc_kg0kmh,68
1827744740,.,搞笑视频   祝你笑口常开   好运连连,ugc_beb4mus,143
1827744740,.,搞笑视频   祝你笑口常开   好运连连,ugc_ei2wvj,132
1827744740,.,搞笑视频   祝你笑口常开   好运连连,ugc_brvijvu,87
1827744740,.,搞笑视频   祝你笑口常开   好运连连,ugc_6zj4hj,71
1827744740,.,搞笑视频   祝你笑口常开   好运连连,ugc_vyw5gd,189
1827744740,.,搞笑视频   祝你笑口常开   好运连连,ugc_bsif997,130
1827744740,.,搞笑视频   祝你笑口常开   好运连连,ugc_se2wfg,93
1827744740,.,搞笑视频   祝你笑口常开   好运连连,ugc_u65g40,97
1827744740,.,搞笑视频   祝你笑口常开   好运连连,ugc_b0k0n00,154
1827744740,.,搞笑视频   祝你笑口常开   好运连连,ugc_judclc,164
1827744740,.,搞笑视频   祝你笑口常开   好运连连,ugc_49iho5,105
1827744740,.,搞笑视频   祝你笑口常开   好运连连,ugc_b1btqwv,123
1827744740,.,搞笑视频   祝你笑口常开   好运连连,ugc_7x2a8p,127
1827744740,.,搞笑视频   祝你笑口常开   好运连连,ugc_brsotfg,157
1827744740,.,搞笑视频   祝你笑口常开   好运连连,ugc_fcq6bl,149
1827744740,.,搞笑视频   祝你笑口常开   好运连连,ugc_be8jxbh,141
1827744740,.,搞笑视频   祝你笑口常开   好运连连,ugc_clrojq,130
1827744740,.,搞笑视频   祝你笑口常开   好运连连,ugc_bjc66iu,158
1827744740,.,搞笑视频   祝你笑口常开   好运连连,ugc_bilo8d6,157
1829254879,久久为功,开封清明上河园是清明上河图的实景体现，其盛况空前，尤为壮观！真是无以伦比！,ugc_lvxtxe,46
1829254879,久久为功,天安门广场看升国旗,ugc_u3um6x,34
1829254879,久久为功,天安门广场看升国旗,ugc_bydq6nk,34
1829326410,梨园风铃,,ugc_6y8iyg,59
1829326410,梨园风铃,,ugc_bx04sy1,16
1829326410,梨园风铃,,ugc_bupnonf,146
1829326410,梨园风铃,,ugc_0srjn2,60
1829326410,梨园风铃,,ugc_bhpxuca,50
1829847716,知足***常乐,我的人生感悟。,ugc_dytotc,56
1829924707,成蓉（小月）,,ugc_evzci4,12
1830320315,阿宝,,ugc_by2k8vd,193
1830320315,阿宝,,ugc_43ihyo,62
1830320315,阿宝,我到家好温馨,ugc_uhe7t2,38
1831583134,红 狐💞,,ugc_9mtj7g,13
1831583134,红 狐💞,,ugc_cfidx,15
1831583134,红 狐💞,,ugc_30fr8s,15
1831583134,红 狐💞,,ugc_wz4l74,15
1831583134,红 狐💞,,ugc_xxbax8,30
1831583134,红 狐💞,,ugc_b8ecrdm,15
1831583134,红 狐💞,,ugc_9ynrkg,15
1831583134,红 狐💞,,ugc_brr44sm,15
1831583134,红 狐💞,,ugc_b0zk3vw,11
1831583134,红 狐💞,,ugc_bor9f27,12
1831583134,红 狐💞,七台河 仙洞山  山洞😘 🐱,ugc_spv4rx,15
1831583134,红 狐💞,闫孩儿 绕口令《掉 枣 树》,ugc_g6l4rl,12
1831583134,红 狐💞,闫孩儿《高高山上一条藤》,ugc_ptfpsd,10
1831583134,红 狐💞,,ugc_bddfaoj,259
1832607716,翡翠奇石经营)狼毒花,戈壁石🦔小神仙🦔刺猬🦔,ugc_b5j05u8,59
1832607716,翡翠奇石经营)狼毒花,金猪报喜,ugc_0syp04,170
1832759829,猫头鹰,,ugc_mjkwm,128
1834387017,老宋妙音,,ugc_f4jpzw,9
1834387017,老宋妙音,,ugc_bpug0n7,11
1834438713,老杨,,ugc_veefkk,21
1835764155,城言专业减肥水榭花都北门店,,ugc_uepkl3,15
1836317746,有花,,ugc_h8zbrb,14
1836403414,冰岑,,ugc_q1r2np,260
1836403414,冰岑,,ugc_jt9ngl,181
1836403414,冰岑,,ugc_b83ue81,86
1836403414,冰岑,,ugc_bmzqn4,171
1836403414,冰岑,,ugc_bwhn09y,149
1836403414,冰岑,,ugc_bas5j45,295
1837069112,浙江yaoming,【约5:39】你们查考圣经（或作“应当查考圣经”），因你们以为内中有永生，给我作见证的就是这经。,ugc_cvnsbq,176
1837069112,浙江yaoming,【约3:30】“他必兴旺，我必衰微。”;【雅4:6下】“神阻挡骄傲的人，赐恩给谦卑的人。”,ugc_bzfj1kn,278
1838160143,范鑫鑫,,ugc_bwsctq3,15
1839647266,云飘飘,,ugc_bzrwk0r,12
1841124881,潘👑 🎶🎵🎶🎵,,ugc_m1mh6z,22
1841685572,荣貴秀健康顾问油漬净商,,ugc_o5y6ao,136
1841685572,荣貴秀健康顾问油漬净商,,ugc_kmagwz,120
1841685572,荣貴秀健康顾问油漬净商,,ugc_nvvy40,164
1841685572,荣貴秀健康顾问油漬净商,,ugc_36l0lc,269
1841685572,荣貴秀健康顾问油漬净商,,ugc_bueioft,135
1841685572,荣貴秀健康顾问油漬净商,,ugc_ux9xv1,273
1842188302,-姚晶-,,ugc_bncu9i3,2
1842451835,那一抹红,,ugc_bg5s8y3,20
1843112326,李树庆,,ugc_gzwauk,9
1843410967,中国特勤🇨🇳 ，,,ugc_80t78n,56
1843410967,中国特勤🇨🇳 ，,,ugc_9xf0sj,20
1843410967,中国特勤🇨🇳 ，,,ugc_b2y1s7i,50
1843410967,中国特勤🇨🇳 ，,,ugc_9r0mnu,18
1843579331,海阔天空,这辈子打工是不可能的，哈哈。,ugc_b7tocny,64
1843579331,海阔天空,,ugc_b6u2sto,15
1843591905,碧海蓝天,广场舞妹妹你是我的人,ugc_dzro3m,118
1843591905,碧海蓝天,东北大秧歌蔡文杰,ugc_z7teh5,180
1843591905,碧海蓝天,广场舞蔡文杰,ugc_gm5wcl,29
1844246828,丽娇,,ugc_bzkrih6,141
1845002011,无聊大师,,ugc_qnwwx2,151
1845045979,极度峰谷,,ugc_b2rqv3t,9
1845045979,极度峰谷,,ugc_b8h7fev,10
1845045979,极度峰谷,,ugc_bya6vgs,16
1845045979,极度峰谷,,ugc_byaxqmr,21
1845045979,极度峰谷,,ugc_dpnayr,50
1845045979,极度峰谷,,ugc_6800sd,14
1845045979,极度峰谷,,ugc_e6kmlw,25
1845045979,极度峰谷,,ugc_b3g2f15,10
1845045979,极度峰谷,,ugc_v7fcn4,50
1845045979,极度峰谷,,ugc_9j6g4f,13
1845045979,极度峰谷,,ugc_bfzl92y,14
1845045979,极度峰谷,,ugc_2lmiu5,54
1847087785,乐乐妞,普通内衣的介绍,ugc_be565fp,15
1847087785,乐乐妞,普通内衣对胸部的危害,ugc_nh5rkz,60
1847087785,乐乐妞,介绍健康内衣好在哪里,ugc_bpydy8w,121
1847587525,果冻,,ugc_bjnh7qc,22
1847736814,℡幸福,,ugc_b19lm43,10
1847736814,℡幸福,,ugc_bucsnxj,15
1847736814,℡幸福,,ugc_gf9yx,34
1848376906,李慧英,,ugc_yncplk,11
1848882711,夕阳霞光,心向着阳光！,ugc_esg21b,30
1848997504,走天涯,我对不起你,ugc_bmdmnhb,10
1850468377,平常人,,ugc_4fsvhm,15
1850929226,时光一去不复返,,ugc_brl7fds,15
1850929226,时光一去不复返,,ugc_re9tmr,15
1852522002,易经,抗击疫情，中医告诉你最简单的四两拨千斤的方法，正气存内，邪不可干，希望大家大量转发，相信最好的医生就是自己，中国🇨🇳 加油！,ugc_bo1l14d,292
1852522002,易经,国医大师邓铁涛老师谈药厂,ugc_1g5022,272
1853232374,邹正清,,ugc_bwlelbn,59
1853831529,꧁꫞꯭未央꫞꧂,看看衣用防护服是怎样脱下的，白衣战友是多么的辛苦和不易，正规的八步洗手法你会了吗！,ugc_nngjc9,300
1854073088,杨,,ugc_bmz9y1d,15
1855705034,曾明,,ugc_t0gb20,18
1855711416,娜仁吉如嘎💑,,ugc_mrkvfz,46
1855711416,娜仁吉如嘎💑,,ugc_4l6byp,59
1856164612,山东枣庄市山亭区翼雲徒步运动协会,,ugc_6e3l36,54
1856164612,山东枣庄市山亭区翼雲徒步运动协会,春暖花开,ugc_xf9j3j,51
1856793766,春草,,ugc_209g8z,35
1857534815,童景,,ugc_blodhvi,47
1857534815,童景,,ugc_bdi7sef,38
1857534815,童景,,ugc_bvq4ubg,22
1858306612,侯立国,,ugc_60mbte,15
1858484009,海娜花上海总代 邹13166323393,神奇一洗黑。无铅无毒纯天然植物。它就像洗头膏一样在头发上揉一揉头发就变黑了，安全可靠无副作用。微信电话同号13166323393,ugc_9t9l4c,123
1858484009,海娜花上海总代 邹13166323393,神奇一洗黑。无铅无毒纯天然植物。它就像洗头膏一样在头发上揉一揉头发就变黑了，安全可靠无副作用。微信电话同号13166323393,ugc_bad7dea,267
1859497136,馨萍,窝在家里秀作品,ugc_oj0arx,15
1859497136,馨萍,这牡丹图太漂亮啦，而且粘得容易！,ugc_bgsx4o7,15
1859497136,馨萍,吃一顿自己亲手压的🍜面条，太开心😁啦！,ugc_emt4ja,23
1859497136,馨萍,这歌唱的太好听了，路边买菜大叔火🔥啦,ugc_85dcrk,59
1859497136,馨萍,感谢这些捍卫在第一线的公仆🌷🌷🌷,ugc_02xnub,92
1859497136,馨萍,炉灶旁的危险举动，在不经意中酿成大锅💨,ugc_8gqouw,179
1859497136,馨萍,炉灶旁的危险举动，在不经意中酿成大祸💨,ugc_vwsjid,179
1861737612,陆太香,,ugc_byecvw5,15
1861737612,陆太香,,ugc_bo03emi,15
1861983725,@杨勇灵@,,ugc_bk9jig4,149
1862576422,福音,祢的爱吸引我，垂听我的祈祷!,ugc_b6u6wz,243
1862576422,福音,主啊！加给我走天路的力量，把悔改的心赐给我们!,ugc_baapjst,329
1862576422,福音,,ugc_b3quufw,255
1862576422,福音,主啊求大爱吸引我，我就快跑跟随祢！,ugc_b42yex2,334
1862576422,福音,多么可爱的小姑娘,ugc_k5f3x1,156
1862576422,福音,,ugc_bmwyley,176
1862576422,福音,跟随主的听明白了，就喜乐赞美，十字架的路也好走了!,ugc_b6db0bs,176
1862576422,福音,,ugc_b56xf9v,320
1862576422,福音,,ugc_bg7qkxn,237
1862687670,朱乐梅,,ugc_d25pvb,62
1864889917,戴戴,,ugc_h5gtns,4
1866620785,张秀杰,云钱包里怎么去对换金股,ugc_br5ce85,272
1866620785,张秀杰,智能社会十自己的智能手机控股公共网络，当银行行长,ugc_nl4f49,100
1866834696,光辉灿烂,这孙孙跟中华很多小朋友一样。热爱春天？他们是春天的花朵。希望他们结出丰硕的果实，贡献给我可爱的祖国！,ugc_bpelkhd,15
1869315126,迎春,,ugc_bu0rht9,12
1869502131,天涯人家,,ugc_34e0l7,20
1870106869,天道酬勤@华13467396138,崀山腿下风神洞美景其,ugc_bmex4yq,211
1871764511,深海巨鲨.15611258802,能给疲惫不堪的我，带来好心情的宝贝儿精灵。,ugc_wa8fbz,15
1872465822,吉---周信茂,,ugc_bxoreux,17
